Pitcher,ID,Pitch Type,xP0,yP0,zP0,xV0,yV0,zV0,xA0,yA0,zA0,Spin Rate,Spin Direction
"Thielbar, Caleb",573204,SL,0.54,54.47,6.08,-1.41,-116.50,-1.62,-9.84,22.60,-32.09,2202,267
"Thielbar, Caleb",573204,CU,0.24,54.49,6.12,2.07,-106.11,2.42,-7.71,20.15,-42.32,2361,338
"Thielbar, Caleb",573204,CU,0.21,54.41,6.17,3.54,-104.72,1.77,-7.94,19.65,-42.78,2369,338
"Thielbar, Caleb",573204,CU,0.25,54.49,6.07,1.41,-105.57,-0.39,-7.89,20.29,-42.90,2459,335
"Thielbar, Caleb",573204,CU,0.21,54.15,6.06,0.40,-104.85,-1.14,-8.16,18.89,-41.40,2389,329
"Thielbar, Caleb",573204,FF,0.47,54.40,6.13,-1.63,-136.07,-6.88,2.04,28.88,-10.25,2323,161
"Thielbar, Caleb",573204,CU,0.26,54.29,6.09,-0.59,-103.87,3.01,-6.58,17.97,-42.42,2308,328
"Thielbar, Caleb",573204,FF,0.33,54.42,6.19,-0.15,-133.70,-4.76,3.79,27.55,-12.86,2374,167
"Thielbar, Caleb",573204,SL,0.70,54.58,6.10,0.59,-118.52,-3.45,-8.28,21.01,-26.92,2290,233
"Thielbar, Caleb",573204,FF,0.45,54.30,6.07,-1.77,-132.86,-6.16,5.11,26.19,-13.77,2268,169
"Thielbar, Caleb",573204,FF,0.50,54.34,6.16,0.33,-132.67,-9.39,3.33,24.90,-13.08,2312,165
"Thielbar, Caleb",573204,FF,0.24,54.10,5.94,-2.64,-135.68,-5.30,2.54,30.73,-11.89,2219,168
"Thielbar, Caleb",573204,CU,0.09,54.35,5.98,3.66,-107.24,2.59,-7.71,20.59,-42.73,2428,331
"Thielbar, Caleb",573204,FF,0.17,54.15,5.94,1.37,-134.70,-9.22,2.89,29.65,-11.47,2247,163
"Thielbar, Caleb",573204,CU,0.16,54.29,5.92,0.58,-108.19,-0.01,-8.33,22.18,-42.04,2378,329
"Thielbar, Caleb",573204,FF,0.28,54.28,5.91,-0.61,-135.75,-7.32,1.85,31.55,-9.86,2434,166
"Thielbar, Caleb",573204,FF,0.29,54.27,5.95,-2.35,-134.52,-4.32,2.15,29.76,-11.65,2262,163
"Thielbar, Caleb",573204,FF,0.31,54.25,5.99,0.91,-135.20,-5.63,1.50,30.75,-10.78,2318,163
