Pitcher,ID,Pitch Type,xP0,yP0,zP0,xV0,yV0,zV0,xA0,yA0,zA0,Spin Rate,Spin Direction
"Diekman, Jake",518617,SL,3.87,54.26,5.61,-8.54,-119.48,-2.96,-9.69,24.87,-30.79,2968,311
"Diekman, Jake",518617,SI,3.49,54.31,5.64,-12.74,-135.75,-4.83,20.21,27.32,-21.60,2193,124
"Diekman, Jake",518617,FF,3.40,54.28,5.76,-9.78,-137.39,-6.90,18.61,28.82,-18.15,2329,123
"Diekman, Jake",518617,FF,3.64,54.11,5.74,-15.50,-138.53,-5.58,20.25,29.61,-18.55,2306,122
"Diekman, Jake",518617,SI,3.62,54.36,5.63,-9.65,-138.67,-2.74,20.47,29.24,-24.91,2244,124
"Diekman, Jake",518617,SL,3.75,54.33,5.54,-10.00,-119.37,-8.06,-10.82,26.73,-32.48,2848,312
"Diekman, Jake",518617,FF,3.56,54.21,5.67,-8.67,-137.25,-7.40,20.43,32.54,-14.48,2357,120
"Diekman, Jake",518617,FF,3.53,54.32,5.75,-14.60,-138.42,-5.59,22.71,30.36,-16.45,2388,122
"Diekman, Jake",518617,FF,3.51,54.04,5.79,-11.94,-137.16,-6.63,19.91,34.48,-15.04,2330,124
"Diekman, Jake",518617,SL,3.75,54.46,5.74,-4.26,-118.52,-1.68,-15.27,24.84,-31.26,2798,310
"Diekman, Jake",518617,SI,3.56,54.29,5.81,-11.65,-137.75,-6.31,21.26,29.85,-22.71,2157,122
"Diekman, Jake",518617,SL,3.72,54.38,5.73,-6.17,-118.97,-4.80,-12.74,24.88,-31.99,2882,315
"Diekman, Jake",518617,FF,3.47,54.19,5.93,-11.19,-137.77,-7.01,19.39,28.55,-16.54,2296,122
"Diekman, Jake",518617,FF,3.50,54.36,5.85,-10.64,-136.33,-1.75,17.64,28.58,-17.86,2229,120
"Diekman, Jake",518617,FF,3.49,54.39,5.91,-7.95,-138.09,-3.37,19.25,28.86,-19.00,2303,116
"Diekman, Jake",518617,CH,3.45,54.44,5.75,-8.53,-122.74,-1.47,14.68,22.41,-25.89,1557,107
"Diekman, Jake",518617,FF,3.41,54.36,5.94,-7.83,-137.82,-4.29,18.68,29.05,-17.97,2293,121
"Diekman, Jake",518617,SL,3.65,54.46,5.70,-6.10,-116.21,-1.84,-12.18,24.38,-30.88,3010,299
"Diekman, Jake",518617,SL,3.62,54.42,5.64,-3.28,-114.94,-1.56,-11.04,23.57,-32.76,2913,309
"Diekman, Jake",518617,FF,3.36,54.51,5.81,-11.54,-135.06,-5.51,17.66,30.47,-16.17,2351,123
"Diekman, Jake",518617,SL,3.45,54.56,5.66,-8.56,-115.27,-3.73,-9.79,23.18,-29.68,2836,308
"Diekman, Jake",518617,SI,3.42,54.21,5.60,-11.13,-134.10,-2.79,19.41,29.52,-22.44,2088,119
"Diekman, Jake",518617,FF,3.43,54.37,5.76,-11.42,-139.90,-5.54,21.28,34.27,-16.39,2364,119
"Diekman, Jake",518617,CH,3.53,54.52,5.67,-6.76,-124.61,-3.66,14.30,26.57,-27.04,1649,105
"Diekman, Jake",518617,SL,3.67,54.42,5.63,-11.48,-121.30,-6.20,-7.28,24.46,-28.44,2893,310
"Diekman, Jake",518617,FF,3.48,54.37,5.80,-11.22,-140.47,-3.99,20.65,34.01,-16.48,2406,122
"Diekman, Jake",518617,FF,3.53,54.46,5.78,-9.48,-140.43,-5.33,21.75,35.67,-16.56,2362,123
"Diekman, Jake",518617,FF,3.41,54.35,5.91,-10.97,-138.16,-4.83,22.04,34.69,-17.21,2365,122
"Diekman, Jake",518617,FF,3.50,54.32,5.75,-7.55,-138.96,-4.83,21.03,34.40,-18.64,2348,116
"Diekman, Jake",518617,FF,3.45,54.38,5.78,-13.49,-138.48,-5.37,22.29,32.63,-16.56,2342,121
"Diekman, Jake",518617,SI,3.49,54.34,5.77,-8.54,-137.43,-1.91,21.17,31.55,-25.04,2120,116
"Diekman, Jake",518617,FF,3.41,54.56,5.81,-8.75,-137.68,-4.70,20.79,32.60,-17.63,2376,119
"Diekman, Jake",518617,FF,3.51,54.29,5.47,-13.21,-138.49,-8.20,19.35,28.42,-19.17,2303,126
"Diekman, Jake",518617,FF,3.50,54.39,5.58,-14.38,-136.98,-7.75,20.90,29.06,-17.40,2325,126
"Diekman, Jake",518617,SI,3.48,54.34,5.42,-12.50,-136.48,-7.23,20.29,27.96,-23.42,2111,123
"Diekman, Jake",518617,FF,3.40,54.22,5.49,-12.94,-138.60,-7.31,19.75,29.04,-16.47,2293,124
"Diekman, Jake",518617,SI,3.51,54.42,5.46,-8.44,-137.70,-1.88,16.31,27.36,-24.77,2084,118
"Diekman, Jake",518617,FF,3.72,54.25,5.47,-10.12,-139.40,-6.18,20.08,31.84,-18.88,2425,124
"Diekman, Jake",518617,SI,3.37,54.21,5.49,-14.48,-138.06,-5.70,19.83,27.18,-21.21,2300,126
"Diekman, Jake",518617,FF,3.39,54.37,5.52,-13.84,-138.87,-6.30,20.80,28.93,-19.50,2276,130
"Diekman, Jake",518617,FF,3.37,54.32,5.49,-11.98,-137.46,-9.30,18.38,27.08,-19.06,2220,123
"Diekman, Jake",518617,FF,3.34,54.33,5.55,-14.92,-137.35,-10.90,19.89,29.01,-16.61,2306,125
"Diekman, Jake",518617,FF,3.46,54.18,5.46,-8.19,-140.46,-3.16,18.03,31.58,-19.85,2223,124
"Diekman, Jake",518617,FF,3.45,54.22,5.54,-12.75,-139.85,-6.76,17.52,30.66,-17.80,2264,125
"Diekman, Jake",518617,FF,3.47,54.04,5.50,-7.94,-139.36,-5.24,15.44,30.18,-18.92,2187,121
"Diekman, Jake",518617,SL,3.66,54.40,5.24,-5.16,-120.10,-3.01,-9.26,22.14,-32.10,2827,299
"Diekman, Jake",518617,SL,3.89,54.65,5.37,-6.34,-120.18,-2.38,-7.89,23.57,-34.00,2782,301
"Diekman, Jake",518617,FF,3.36,54.20,5.51,-11.85,-139.75,-4.91,18.00,28.11,-18.47,2215,120
"Diekman, Jake",518617,SI,3.56,54.27,5.42,-7.25,-138.88,-0.75,18.37,27.53,-25.19,2116,120
"Diekman, Jake",518617,SL,3.71,54.35,5.39,-6.43,-118.91,-3.03,-9.99,21.50,-29.47,2725,315
"Diekman, Jake",518617,SL,3.69,54.43,5.35,-7.10,-120.57,-0.52,-8.76,20.06,-29.72,2763,306
"Diekman, Jake",518617,SI,3.41,54.37,5.53,-11.56,-140.48,-3.49,21.70,29.00,-21.06,2370,125
"Diekman, Jake",518617,SI,3.42,54.40,5.49,-12.73,-139.14,-5.41,21.02,27.98,-20.44,2136,124
"Diekman, Jake",518617,FF,3.46,54.22,5.45,-13.54,-137.45,-7.44,19.92,30.60,-19.36,2127,124
"Diekman, Jake",518617,SL,3.61,54.60,5.49,-7.39,-118.41,1.03,-11.06,25.47,-34.34,2804,306
"Diekman, Jake",518617,SI,3.38,54.15,5.48,-12.51,-138.16,-6.11,20.63,29.91,-22.43,2090,120
"Diekman, Jake",518617,SL,3.52,54.29,5.51,-6.18,-118.78,-1.30,-14.33,23.94,-29.96,2949,299
"Diekman, Jake",518617,CH,3.48,54.36,5.55,-7.07,-125.63,-1.14,15.94,23.12,-27.02,1636,107
"Diekman, Jake",518617,FF,3.47,54.10,5.64,-11.69,-140.22,-4.82,22.15,31.07,-18.79,2355,122
"Diekman, Jake",518617,SI,3.50,54.23,5.55,-10.06,-138.65,-5.68,19.93,29.91,-22.69,2168,121
"Diekman, Jake",518617,SI,3.42,53.92,5.55,-14.81,-140.79,-5.54,23.29,30.72,-25.29,2225,127
"Diekman, Jake",518617,SL,3.56,54.19,5.55,-7.37,-118.79,-3.49,-11.12,24.41,-31.30,2902,303
"Diekman, Jake",518617,SL,3.54,54.23,5.43,-6.49,-119.64,-3.45,-14.08,25.28,-29.94,2942,296
"Diekman, Jake",518617,SI,3.50,54.08,5.45,-10.93,-139.76,-4.22,21.75,30.37,-25.88,2157,124
"Diekman, Jake",518617,SL,3.53,54.34,5.56,-4.23,-119.79,-3.37,-11.19,24.13,-32.84,2865,304
"Diekman, Jake",518617,SL,3.55,54.28,5.56,-6.64,-121.19,-3.30,-11.06,25.18,-31.26,2846,302
"Diekman, Jake",518617,SL,3.55,54.41,5.59,-6.06,-119.26,-3.62,-12.07,25.25,-30.93,2818,304
"Diekman, Jake",518617,FF,3.44,54.03,5.73,-12.75,-139.26,-4.38,19.41,30.91,-15.19,2334,118
"Diekman, Jake",518617,SI,3.68,54.29,5.58,-6.29,-141.16,-0.36,21.38,31.34,-20.49,2244,120
"Diekman, Jake",518617,FF,3.53,54.20,5.74,-10.57,-141.51,-2.81,20.67,32.03,-16.77,2366,121
"Diekman, Jake",518617,SI,3.46,54.24,5.62,-10.12,-141.14,-4.09,21.62,30.33,-22.17,2228,122
"Diekman, Jake",518617,SI,3.55,54.36,5.58,-8.32,-139.36,-3.44,21.44,29.90,-21.67,2145,119
"Diekman, Jake",518617,SL,3.86,54.41,5.49,-9.71,-121.20,-3.22,-11.96,24.64,-29.37,2863,310
"Diekman, Jake",518617,FF,3.55,54.32,5.71,-9.43,-140.50,-2.77,20.90,31.51,-16.11,2431,121
"Diekman, Jake",518617,SI,3.44,54.24,5.64,-11.49,-138.99,-5.14,23.58,30.15,-24.85,2145,123
"Diekman, Jake",518617,SI,3.56,54.32,5.67,-11.40,-138.21,-3.49,19.35,27.85,-23.47,2176,127
"Diekman, Jake",518617,FF,3.42,54.13,5.67,-14.04,-141.70,-6.14,22.20,32.31,-17.38,2412,122
"Diekman, Jake",518617,CH,3.41,54.53,5.63,-6.26,-126.68,0.05,12.37,25.14,-28.62,1379,110
"Diekman, Jake",518617,CH,3.40,53.53,5.61,-4.99,-126.99,-1.40,14.97,25.77,-31.06,1620,111
"Diekman, Jake",518617,SI,3.38,54.40,5.69,-11.57,-140.07,-4.97,18.53,31.13,-21.07,2429,124
"Diekman, Jake",518617,SI,3.43,54.32,5.68,-12.10,-138.86,-4.42,22.29,32.07,-23.29,2193,124
"Diekman, Jake",518617,SL,3.50,54.29,5.62,-8.43,-121.37,-5.54,-9.13,26.20,-33.35,2895,309
"Diekman, Jake",518617,FF,3.51,54.16,5.74,-15.61,-139.87,-7.90,21.78,32.90,-18.59,2436,122
"Diekman, Jake",518617,SI,3.55,54.01,5.64,-13.30,-138.59,-7.26,20.67,29.91,-22.92,2305,123
"Diekman, Jake",518617,SI,3.34,53.97,5.69,-15.46,-138.27,-7.32,22.50,30.51,-21.27,2339,128
"Diekman, Jake",518617,CH,3.27,53.65,5.69,-8.16,-126.94,-1.37,12.31,27.46,-28.95,1472,109
"Diekman, Jake",518617,FF,3.39,54.17,5.80,-14.05,-139.60,-7.09,18.82,33.17,-15.01,2324,121
"Diekman, Jake",518617,CH,3.56,54.36,5.62,-8.54,-127.38,-3.09,16.16,27.40,-28.74,1508,101
"Diekman, Jake",518617,SI,3.47,54.34,5.69,-11.50,-138.69,-2.60,23.12,32.56,-25.63,2199,123
"Diekman, Jake",518617,FF,3.31,53.86,5.71,-12.99,-138.88,-4.30,17.69,29.67,-16.84,2279,123
"Diekman, Jake",518617,SI,3.46,54.17,5.51,-9.29,-138.31,-7.71,19.36,31.13,-23.09,2106,125
"Diekman, Jake",518617,FF,3.42,54.15,5.70,-10.72,-137.91,-6.03,18.70,30.86,-17.75,2259,119
"Diekman, Jake",518617,SI,3.38,53.78,5.58,-12.16,-137.53,-5.91,19.36,30.22,-23.46,2116,127
"Diekman, Jake",518617,SI,3.51,54.26,5.56,-9.73,-135.96,-5.42,19.71,29.08,-23.18,2017,116
"Diekman, Jake",518617,FF,3.24,54.21,5.71,-10.77,-137.99,-2.35,15.56,32.50,-19.86,2255,127
"Diekman, Jake",518617,SL,3.87,54.44,5.53,-5.14,-120.16,-1.46,-10.52,22.44,-31.12,2718,302
"Diekman, Jake",518617,FF,3.43,54.36,5.74,-9.11,-139.68,-0.49,20.05,33.62,-19.04,2257,122
"Diekman, Jake",518617,FF,3.54,54.29,5.70,-9.63,-139.11,-4.38,23.64,36.42,-14.91,2292,124
"Diekman, Jake",518617,SI,3.52,54.34,5.38,-11.12,-137.33,-3.34,20.08,29.22,-21.74,2155,125
"Diekman, Jake",518617,FF,3.49,54.24,5.46,-14.86,-137.95,-4.37,18.55,29.21,-17.62,2323,123
"Diekman, Jake",518617,SI,3.40,54.30,5.38,-10.76,-136.86,-4.71,21.68,27.94,-23.75,2165,126
"Diekman, Jake",518617,SL,3.78,53.95,5.42,-2.24,-119.29,0.09,-12.42,22.25,-29.05,2916,296
"Diekman, Jake",518617,SI,3.54,54.33,5.35,-10.59,-134.65,-3.21,19.91,28.99,-24.86,2208,122
"Diekman, Jake",518617,SI,3.73,54.23,5.34,-10.59,-136.35,-4.07,22.22,29.45,-26.29,2195,122
"Diekman, Jake",518617,SL,3.85,54.62,5.42,-4.10,-116.51,-1.74,-11.31,24.34,-31.22,2832,296
"Diekman, Jake",518617,SL,3.67,54.28,5.43,-6.17,-119.93,-2.01,-10.34,24.37,-31.83,2953,287
"Diekman, Jake",518617,SI,3.48,54.30,5.53,-11.06,-139.49,-4.65,23.04,29.07,-22.96,2133,130
"Diekman, Jake",518617,SL,3.69,54.27,5.38,-4.90,-119.88,-0.02,-11.38,24.24,-33.53,3055,292
"Diekman, Jake",518617,FF,3.42,54.24,5.62,-13.18,-139.02,-0.40,17.95,31.32,-16.21,2403,125
"Diekman, Jake",518617,SI,3.65,54.29,5.43,-12.09,-138.89,-4.64,23.47,29.77,-22.43,2219,125
"Diekman, Jake",518617,SI,3.59,54.16,5.46,-11.14,-138.00,-2.64,22.51,29.10,-26.33,2041,124
"Diekman, Jake",518617,SL,3.61,54.25,5.42,-6.57,-121.39,0.32,-13.40,24.27,-30.56,2907,292
"Diekman, Jake",518617,FF,3.49,54.22,5.60,-13.66,-140.26,-5.77,21.67,30.71,-16.03,2339,125
"Diekman, Jake",518617,SL,3.79,54.31,5.39,-10.77,-121.76,-4.68,-11.47,24.73,-28.71,3008,179
"Diekman, Jake",518617,SL,3.62,54.32,5.46,-5.70,-120.61,-2.39,-12.44,23.81,-29.61,2859,305
"Diekman, Jake",518617,FF,3.42,54.27,5.61,-11.61,-137.40,-5.23,19.62,28.06,-19.38,2241,127
"Diekman, Jake",518617,SI,3.49,54.34,5.44,-9.48,-141.36,-4.96,22.97,29.64,-23.33,2255,119
"Diekman, Jake",518617,SL,3.81,54.54,5.32,-8.01,-120.27,-4.84,-7.58,21.83,-28.01,2851,304
"Diekman, Jake",518617,SI,3.54,54.23,5.45,-12.51,-140.61,-1.82,22.30,30.22,-25.17,2140,123
"Diekman, Jake",518617,FF,3.36,54.20,5.44,-12.54,-141.17,-7.12,22.15,31.52,-16.70,2383,120
"Diekman, Jake",518617,SI,3.56,54.44,5.44,-10.52,-139.50,-1.06,22.39,30.78,-23.86,2247,117
"Diekman, Jake",518617,FF,3.48,54.11,5.50,-16.78,-140.45,-4.76,21.49,30.70,-17.59,2341,116
"Diekman, Jake",518617,FF,3.48,54.13,5.53,-15.74,-142.29,-4.87,19.70,30.29,-17.38,2416,116
"Diekman, Jake",518617,FF,3.43,54.22,5.56,-13.37,-141.07,-4.61,21.92,31.03,-17.17,2369,119
"Diekman, Jake",518617,SI,3.35,54.24,5.38,-15.60,-140.10,-4.71,24.23,29.84,-21.62,2071,121
"Diekman, Jake",518617,FF,3.34,54.12,5.56,-13.69,-140.81,-7.08,22.31,31.72,-17.77,2368,117
"Diekman, Jake",518617,SI,3.50,54.25,5.54,-11.22,-140.27,-3.77,20.81,30.29,-20.90,2210,119
"Diekman, Jake",518617,FF,3.41,54.49,5.48,-12.58,-137.07,-4.44,17.82,29.43,-16.64,2293,121
"Diekman, Jake",518617,SI,3.55,54.11,5.39,-10.02,-138.36,-2.99,18.37,29.53,-21.02,2325,112
"Diekman, Jake",518617,FF,3.56,54.15,5.48,-8.68,-138.34,-0.70,15.01,29.61,-19.17,2118,119
"Diekman, Jake",518617,SL,3.69,54.49,5.50,0.77,-117.51,1.81,-14.62,21.44,-29.26,2838,292
"Diekman, Jake",518617,FF,3.38,54.14,5.50,-14.47,-139.18,-5.11,19.76,32.01,-13.47,2354,127
"Diekman, Jake",518617,FF,3.51,54.25,5.50,-14.10,-137.76,-2.91,19.39,31.47,-16.32,2311,122
"Diekman, Jake",518617,SL,3.79,54.77,5.42,-1.39,-117.38,3.45,-11.88,23.93,-31.73,2981,282
"Diekman, Jake",518617,SI,3.43,54.31,5.46,-12.43,-138.02,-1.71,21.43,29.80,-23.07,2245,121
"Diekman, Jake",518617,FF,3.42,54.06,5.56,-10.81,-139.42,-4.04,21.47,31.39,-17.21,2377,119
"Diekman, Jake",518617,SL,3.68,54.21,5.45,-4.69,-116.50,-0.66,-11.96,22.98,-31.94,2921,316
"Diekman, Jake",518617,FF,3.26,54.22,5.51,-13.78,-136.03,-4.85,19.58,29.32,-18.61,2151,127
"Diekman, Jake",518617,SL,3.64,54.45,5.46,-4.40,-116.83,0.86,-12.74,25.81,-33.48,2866,300
"Diekman, Jake",518617,SI,3.52,54.27,5.60,-13.23,-136.16,-3.44,20.81,30.41,-23.07,2149,126
"Diekman, Jake",518617,SL,3.69,54.27,5.51,-6.39,-117.50,-1.00,-9.30,27.99,-32.51,2908,301
"Diekman, Jake",518617,SL,3.84,54.27,5.49,-3.67,-118.52,1.64,-11.24,25.78,-29.95,2944,305
"Diekman, Jake",518617,FF,3.38,54.49,5.72,-7.98,-139.19,0.54,19.47,34.50,-18.98,2260,121
"Diekman, Jake",518617,SL,3.75,54.26,5.50,-4.66,-118.17,0.32,-9.31,24.12,-33.14,2849,307
"Diekman, Jake",518617,FF,3.53,54.48,5.64,-6.56,-137.29,-2.22,17.04,31.08,-16.67,2281,122
"Diekman, Jake",518617,SL,3.65,54.43,5.60,-8.11,-118.88,-2.51,-7.73,23.12,-27.50,2787,309
"Diekman, Jake",518617,SL,3.65,54.38,5.47,-6.96,-122.11,-1.29,-9.98,23.54,-28.39,2903,283
"Diekman, Jake",518617,SL,3.54,54.41,5.42,-5.12,-119.94,-1.79,-10.74,22.62,-29.23,2820,294
"Diekman, Jake",518617,SI,3.34,54.02,5.61,-12.32,-138.66,-3.77,19.01,32.46,-21.47,2359,124
"Diekman, Jake",518617,SL,3.64,54.45,5.45,-1.93,-120.98,0.62,-10.37,22.65,-30.41,2849,285
"Diekman, Jake",518617,FF,3.37,54.21,5.69,-13.12,-138.44,-6.55,21.50,27.34,-18.53,2431,124
"Diekman, Jake",518617,FF,3.54,54.22,5.62,-14.47,-138.71,-7.98,21.65,28.50,-18.86,2443,123
"Diekman, Jake",518617,FF,3.45,54.18,5.58,-11.70,-138.88,-6.93,21.92,32.93,-17.95,2393,126
"Diekman, Jake",518617,SL,3.54,54.35,5.54,-5.74,-121.38,-4.18,-8.37,25.47,-28.99,2842,304
"Diekman, Jake",518617,SL,3.51,54.21,5.49,-10.12,-120.95,-5.16,-6.84,20.75,-29.39,2921,312
"Diekman, Jake",518617,SL,3.66,54.47,5.57,-6.63,-119.72,-0.18,-6.73,22.97,-29.84,2863,297
"Diekman, Jake",518617,SL,3.49,54.52,5.58,-8.43,-122.09,-4.12,-7.91,24.17,-29.97,2924,305
"Diekman, Jake",518617,SL,3.70,54.49,5.52,-6.43,-121.13,-3.72,-7.80,23.63,-30.10,3015,236
"Diekman, Jake",518617,FF,3.24,54.06,5.67,-12.00,-137.81,-6.46,23.52,32.77,-15.12,2280,126
"Diekman, Jake",518617,FF,3.57,54.39,5.61,-11.62,-137.91,-6.98,20.18,30.04,-16.47,2292,125
"Diekman, Jake",518617,SL,3.70,54.12,5.43,-10.90,-119.22,-4.98,-9.12,25.90,-30.02,3056,318
"Diekman, Jake",518617,SL,3.82,54.51,5.48,-4.44,-121.20,-2.16,-9.03,24.98,-28.61,3022,315
"Diekman, Jake",518617,SL,3.74,54.10,5.44,-7.49,-122.85,-3.15,-6.80,27.92,-28.25,3047,292
"Diekman, Jake",518617,SL,3.86,54.36,5.51,-5.75,-121.13,-3.88,-9.09,27.28,-26.40,2933,306
"Diekman, Jake",518617,FF,3.63,54.30,5.61,-12.41,-139.23,-5.07,22.02,32.99,-19.01,2340,127
"Diekman, Jake",518617,FF,3.72,54.18,5.65,-10.92,-140.19,-5.10,23.38,33.10,-17.90,2368,124
"Diekman, Jake",518617,SL,3.77,54.27,5.56,-8.01,-120.78,-2.93,-6.57,26.60,-28.01,2813,304
"Diekman, Jake",518617,FF,3.54,54.05,5.65,-11.20,-139.43,-6.44,17.29,29.19,-19.49,2339,123
"Diekman, Jake",518617,FF,3.54,54.10,5.56,-13.11,-139.89,-8.34,19.71,29.10,-18.21,2354,123
"Diekman, Jake",518617,FF,3.58,54.16,5.64,-11.48,-138.69,-3.19,16.62,30.67,-18.49,2351,127
"Diekman, Jake",518617,SI,3.38,54.33,5.67,-15.97,-138.43,-6.18,19.72,26.04,-20.80,2301,120
"Diekman, Jake",518617,SL,3.57,54.27,5.38,-6.42,-120.68,-4.77,-14.43,25.30,-29.96,2944,320
"Diekman, Jake",518617,SL,3.74,54.44,5.40,-2.02,-118.85,0.03,-15.88,25.74,-30.08,2877,300
"Diekman, Jake",518617,FF,3.48,54.12,5.50,-13.26,-138.48,-6.34,18.09,33.79,-15.91,2357,120
"Diekman, Jake",518617,FF,3.51,54.13,5.47,-8.61,-141.49,1.70,16.60,34.51,-17.21,2407,122
"Diekman, Jake",518617,FF,3.41,54.08,5.44,-12.08,-139.45,-5.02,18.34,32.42,-15.80,2406,123
"Diekman, Jake",518617,FF,3.40,53.99,5.42,-16.26,-139.89,-6.39,19.95,30.81,-15.93,2411,121
"Diekman, Jake",518617,FF,3.60,54.09,5.47,-14.22,-142.01,-5.35,19.96,30.49,-17.87,2430,121
"Diekman, Jake",518617,FF,3.64,54.19,5.47,-10.39,-140.16,-1.05,19.39,29.76,-21.28,2367,116
"Diekman, Jake",518617,FF,3.56,54.21,5.46,-14.04,-140.35,-4.39,21.75,32.88,-16.27,2392,119
"Diekman, Jake",518617,FF,3.58,54.15,5.41,-10.35,-140.32,-5.06,21.29,34.98,-15.91,2396,118
"Diekman, Jake",518617,FF,3.61,54.17,5.44,-16.36,-140.75,-2.48,21.50,33.44,-16.16,2408,120
"Diekman, Jake",518617,FF,3.60,54.27,5.44,-10.83,-142.03,-4.25,17.96,35.97,-15.06,2470,119
"Diekman, Jake",518617,FF,3.48,54.03,5.55,-15.64,-140.45,-4.27,21.90,33.86,-16.25,2449,123
"Diekman, Jake",518617,SL,3.73,53.93,5.24,-11.40,-120.93,-4.68,-13.54,25.25,-30.25,3161,315
"Diekman, Jake",518617,FF,3.49,54.07,5.53,-10.82,-143.36,-3.51,21.34,32.21,-18.07,2496,123
"Diekman, Jake",518617,FF,3.50,54.19,5.52,-12.22,-141.97,-1.67,20.30,30.74,-18.17,2422,119
"Diekman, Jake",518617,FF,3.42,54.09,5.47,-12.93,-142.43,-8.06,20.17,30.94,-14.50,2460,122
"Diekman, Jake",518617,FF,3.48,54.12,5.44,-14.78,-140.47,-7.01,22.07,29.90,-18.01,2426,120
"Diekman, Jake",518617,FF,3.50,54.27,5.55,-8.55,-141.97,-1.41,18.43,36.16,-17.13,2377,122
"Diekman, Jake",518617,SI,3.63,54.35,5.40,-11.98,-142.11,-2.74,22.79,31.27,-25.37,2146,123
"Diekman, Jake",518617,SI,3.63,54.03,5.37,-11.77,-140.98,0.49,22.66,30.83,-26.78,2217,122
"Diekman, Jake",518617,FF,3.46,54.22,5.51,-14.91,-140.62,-2.27,18.55,29.39,-18.44,2195,112
"Diekman, Jake",518617,FF,3.49,54.22,5.47,-12.93,-141.46,-3.27,19.22,29.07,-20.00,2277,120
"Diekman, Jake",518617,SI,3.52,54.09,5.39,-11.15,-140.74,-2.85,20.98,28.26,-23.91,2148,117
"Diekman, Jake",518617,SL,3.78,54.26,5.37,-3.60,-120.68,1.56,-12.83,23.02,-31.00,2992,316
"Diekman, Jake",518617,SI,3.55,53.98,5.38,-12.69,-141.94,-1.39,23.37,32.57,-25.30,2078,120
"Diekman, Jake",518617,SI,3.61,54.25,5.44,-11.42,-142.64,1.30,20.99,30.26,-26.25,2182,120
"Diekman, Jake",518617,FF,3.43,54.12,5.56,-11.89,-143.22,1.27,19.59,31.19,-21.16,2229,122
"Diekman, Jake",518617,SI,3.48,54.37,5.42,-14.84,-141.51,-1.53,25.01,32.72,-25.55,2346,119
"Diekman, Jake",518617,SL,3.63,54.49,5.34,-10.62,-123.18,-0.62,-12.23,25.92,-32.05,3018,290
"Diekman, Jake",518617,SI,3.35,54.12,5.55,-11.78,-140.35,-0.49,22.81,33.02,-24.20,2310,122
"Diekman, Jake",518617,FF,3.49,54.22,5.55,-12.34,-140.76,-1.44,20.66,32.37,-17.64,2457,122
"Diekman, Jake",518617,SL,3.74,54.43,5.45,-8.09,-121.12,-1.92,-10.53,24.58,-32.57,2833,309
"Diekman, Jake",518617,SI,3.64,54.12,5.37,-7.42,-138.32,-3.98,19.91,28.71,-25.37,2078,117
"Diekman, Jake",518617,SI,3.59,54.35,5.58,-11.58,-138.95,-3.06,20.96,32.00,-21.24,2219,124
"Diekman, Jake",518617,SI,3.67,54.12,5.40,-11.87,-140.68,-3.53,23.37,30.67,-22.05,2226,123
"Diekman, Jake",518617,SI,3.51,54.04,5.35,-17.20,-141.27,-3.13,24.34,29.43,-25.26,2136,124
"Diekman, Jake",518617,SL,3.55,54.07,5.38,-11.27,-122.45,-1.85,-7.69,22.21,-30.04,2846,336
"Diekman, Jake",518617,SL,3.62,54.13,5.36,-14.14,-121.76,-4.65,-9.66,25.29,-31.07,2944,286
"Diekman, Jake",518617,SL,3.73,54.07,5.38,-6.44,-120.57,-2.40,-10.38,22.68,-30.42,2838,293
"Diekman, Jake",518617,SI,3.66,54.25,5.44,-13.37,-140.52,-3.20,22.72,30.53,-23.15,2200,127
"Diekman, Jake",518617,FF,3.65,54.30,5.50,-12.92,-141.49,-3.00,19.48,34.87,-14.45,2305,122
"Diekman, Jake",518617,FF,3.48,54.29,5.55,-14.23,-142.57,-2.53,20.91,34.15,-15.18,2331,124
"Diekman, Jake",518617,FF,3.58,54.22,5.41,-11.46,-140.66,-4.07,19.77,33.31,-19.16,2252,122
"Diekman, Jake",518617,SI,3.65,54.29,5.48,-7.28,-142.11,1.02,20.36,33.97,-23.31,2299,121
"Diekman, Jake",518617,FF,3.55,54.29,5.58,-12.91,-141.51,-1.86,19.84,33.15,-19.07,2294,121
"Diekman, Jake",518617,FF,3.57,54.02,5.65,-11.36,-141.57,-5.30,19.19,34.37,-15.28,2397,120
"Diekman, Jake",518617,SL,3.57,54.07,5.50,-12.43,-121.03,-3.24,-9.58,26.44,-29.26,2988,201
"Diekman, Jake",518617,FF,3.49,53.99,5.51,-13.80,-140.50,-6.59,20.46,32.63,-16.44,2325,123
"Diekman, Jake",518617,SL,3.73,54.39,5.49,-10.92,-120.21,-2.77,-8.27,25.37,-29.21,2803,303
"Diekman, Jake",518617,FF,3.45,54.07,5.60,-13.72,-139.54,-3.77,21.32,32.59,-17.56,2292,121
"Diekman, Jake",518617,FF,3.53,54.28,5.58,-14.19,-138.64,-7.01,18.79,32.20,-16.41,2257,121
"Diekman, Jake",518617,FF,3.42,54.22,5.59,-14.40,-139.54,-6.61,20.49,32.92,-17.20,2253,124
"Diekman, Jake",518617,FF,3.50,53.95,5.56,-11.31,-139.13,-8.96,20.31,32.29,-17.44,2341,123
"Diekman, Jake",518617,FF,3.43,54.22,5.57,-12.35,-137.92,-8.02,21.33,31.60,-16.25,2344,124
"Diekman, Jake",518617,FF,3.61,54.13,5.40,-12.01,-140.86,-4.08,17.86,30.65,-16.51,2358,116
