Pitcher,ID,Pitch Type,xP0,yP0,zP0,xV0,yV0,zV0,xA0,yA0,zA0,Spin Rate,Spin Direction
"Ober, Bailey",641927,CH,-2.01,53.77,5.72,5.93,-123.50,-2.44,-17.81,26.58,-23.23,1673,254
"Ober, Bailey",641927,FF,-1.82,53.44,5.72,6.96,-133.04,-4.30,-9.61,28.32,-15.41,2284,217
"Ober, Bailey",641927,CU,-1.91,53.80,5.96,1.38,-110.80,2.17,4.78,19.89,-40.06,2149,47
"Ober, Bailey",641927,CH,-1.91,53.51,5.71,8.70,-121.92,-2.10,-17.87,24.60,-25.18,1832,250
"Ober, Bailey",641927,FF,-1.98,53.60,5.72,5.76,-132.19,-2.50,-9.32,29.04,-15.43,2303,223
"Ober, Bailey",641927,CU,-1.73,53.66,5.91,3.63,-110.67,0.70,5.01,20.07,-38.12,2210,44
"Ober, Bailey",641927,CH,-1.88,53.72,5.67,6.84,-124.37,-2.80,-16.98,24.87,-27.03,1866,253
"Ober, Bailey",641927,FF,-1.90,53.52,5.74,4.19,-132.32,-2.83,-9.90,29.82,-15.36,2215,218
"Ober, Bailey",641927,SL,-1.81,53.62,5.74,5.13,-119.18,-2.02,3.15,20.94,-33.05,2130,115
"Ober, Bailey",641927,FF,-1.95,53.68,5.69,4.02,-130.56,-0.05,-8.50,26.39,-18.02,2322,215
"Ober, Bailey",641927,SL,-1.97,53.85,5.79,4.39,-120.10,-1.06,3.43,20.83,-31.39,2186,137
"Ober, Bailey",641927,SL,-1.83,53.61,5.72,5.59,-119.69,-2.75,3.26,23.89,-31.83,2207,111
"Ober, Bailey",641927,FF,-1.86,53.61,5.74,5.61,-132.78,-3.26,-11.63,29.43,-17.47,2393,209
"Ober, Bailey",641927,FF,-2.04,53.62,5.60,5.50,-132.59,-2.29,-12.61,27.80,-17.81,2320,218
"Ober, Bailey",641927,FF,-1.95,53.48,5.66,5.49,-131.22,-5.80,-11.04,27.86,-15.68,2310,217
"Ober, Bailey",641927,FF,-1.91,53.53,5.76,6.65,-132.69,-3.27,-10.07,29.77,-11.94,2377,220
"Ober, Bailey",641927,SL,-1.76,53.42,5.75,7.35,-120.86,-4.10,2.26,25.10,-33.65,2113,100
"Ober, Bailey",641927,FF,-1.98,53.59,5.65,6.05,-132.51,0.85,-11.40,30.88,-15.38,2332,210
"Ober, Bailey",641927,SL,-1.79,53.67,5.69,4.98,-122.59,-1.73,3.25,23.50,-30.87,2128,138
"Ober, Bailey",641927,FF,-1.90,53.47,5.68,7.14,-134.67,-3.89,-11.72,32.29,-11.83,2292,216
"Ober, Bailey",641927,CH,-1.91,53.53,5.78,8.20,-123.16,-4.24,-17.22,24.71,-23.66,1912,250
"Ober, Bailey",641927,SL,-1.66,53.25,5.93,5.83,-117.52,-5.46,2.71,24.25,-37.29,2341,32
"Ober, Bailey",641927,CH,-2.05,53.76,5.72,5.21,-124.89,-1.27,-16.36,23.76,-25.79,1820,254
"Ober, Bailey",641927,FF,-1.98,53.45,5.64,5.39,-133.51,-4.08,-10.02,29.26,-13.26,2297,216
"Ober, Bailey",641927,SL,-1.97,53.73,5.82,4.16,-121.12,-0.98,3.03,22.94,-34.56,2214,104
"Ober, Bailey",641927,FF,-2.00,53.64,5.66,6.47,-133.12,-1.39,-12.22,30.66,-15.77,2470,212
"Ober, Bailey",641927,CH,-2.00,53.67,5.69,8.46,-124.08,-4.49,-19.07,24.98,-23.39,1824,243
"Ober, Bailey",641927,FF,-2.07,53.76,5.70,5.45,-133.02,0.30,-9.50,29.53,-17.28,2412,205
"Ober, Bailey",641927,FF,-2.00,53.56,5.69,7.67,-132.60,-4.29,-12.47,27.96,-14.34,2308,219
"Ober, Bailey",641927,CU,-1.70,53.63,5.91,3.62,-114.73,-1.85,5.87,22.01,-38.82,2237,50
"Ober, Bailey",641927,FF,-1.61,53.46,5.79,6.31,-133.41,-4.71,-9.03,33.11,-10.65,2432,208
"Ober, Bailey",641927,FF,-1.79,53.48,5.67,5.85,-133.94,-1.61,-12.81,34.19,-11.69,2417,214
"Ober, Bailey",641927,FF,-1.81,53.41,5.62,6.21,-133.58,-3.59,-14.54,28.07,-14.54,2375,214
"Ober, Bailey",641927,FF,-1.87,53.26,5.63,6.65,-135.23,-6.06,-13.37,30.91,-14.21,2321,214
"Ober, Bailey",641927,FF,-1.83,53.40,5.68,6.31,-133.74,-5.42,-10.81,31.21,-12.64,2355,217
"Ober, Bailey",641927,SL,-1.70,53.33,5.70,7.67,-122.25,-4.81,1.60,25.95,-30.07,2108,116
"Ober, Bailey",641927,FF,-1.82,53.46,5.69,4.38,-134.04,-3.98,-13.72,29.70,-15.15,2235,216
"Ober, Bailey",641927,SL,-1.59,53.33,5.85,5.79,-117.93,-5.57,2.34,23.64,-39.32,2295,40
"Ober, Bailey",641927,FF,-1.83,53.43,5.65,5.43,-134.60,-3.21,-11.67,30.15,-14.07,2406,213
"Ober, Bailey",641927,SL,-1.69,53.58,5.77,6.47,-122.64,-10.01,-0.01,23.01,-31.68,2223,62
"Ober, Bailey",641927,SL,-1.72,53.51,5.79,5.37,-121.74,-5.55,1.57,23.70,-30.67,2194,106
"Ober, Bailey",641927,FF,-1.88,53.59,5.71,6.26,-133.64,-5.85,-12.11,32.20,-14.49,2332,215
"Ober, Bailey",641927,SL,-1.72,53.65,5.82,4.35,-120.39,-3.34,2.55,25.62,-32.40,2130,135
"Ober, Bailey",641927,FF,-1.78,53.65,5.76,6.35,-133.26,-4.36,-11.96,30.13,-13.32,2385,217
"Ober, Bailey",641927,CU,-1.65,53.68,5.90,2.20,-110.66,1.95,5.53,21.78,-37.53,2182,64
"Ober, Bailey",641927,CU,-1.52,53.62,5.90,1.64,-111.04,1.57,4.48,20.19,-37.06,2169,49
"Ober, Bailey",641927,CH,-1.84,53.58,5.71,4.74,-121.46,-0.16,-15.21,24.26,-27.42,1572,259
"Ober, Bailey",641927,CH,-1.90,53.79,5.69,4.87,-121.42,-2.95,-14.76,23.81,-26.03,1612,256
"Ober, Bailey",641927,FF,-1.69,53.54,5.76,4.98,-131.91,-4.83,-10.65,27.05,-16.26,2178,215
"Ober, Bailey",641927,FF,-1.79,53.55,5.63,6.74,-128.97,0.55,-11.00,24.18,-19.38,2015,221
"Ober, Bailey",641927,CH,-1.81,53.64,5.74,6.08,-120.02,-0.13,-16.79,24.05,-28.28,1870,251
"Ober, Bailey",641927,FF,-1.80,53.78,5.69,1.47,-130.38,-2.57,-10.11,27.67,-16.17,1999,220
"Ober, Bailey",641927,FF,-1.59,53.50,5.78,6.13,-133.30,-5.28,-9.83,25.58,-17.62,2049,209
