Pitcher,ID,Pitch Type,xP0,yP0,zP0,xV0,yV0,zV0,xA0,yA0,zA0,Spin Rate,Spin Direction
"Hill, Rich",448179,FF,1.37,54.25,5.91,-5.72,-128.48,-6.35,9.32,29.70,-13.28,2147,144
"Hill, Rich",448179,CU,1.75,54.50,5.41,-0.58,-103.08,2.65,-11.64,18.77,-37.97,2626,304
"Hill, Rich",448179,FF,1.44,54.37,5.86,-4.11,-127.93,-0.76,8.61,28.50,-15.60,2199,147
"Hill, Rich",448179,CU,1.43,54.60,5.86,-0.20,-104.24,2.59,-10.52,17.59,-39.84,2563,320
"Hill, Rich",448179,FF,1.45,54.12,5.90,-3.71,-127.37,-1.57,6.81,25.51,-17.18,2077,147
"Hill, Rich",448179,CU,1.37,54.36,5.84,-2.54,-105.60,2.68,-10.32,21.54,-43.03,2707,320
"Hill, Rich",448179,CU,1.57,54.77,5.80,0.58,-103.70,4.54,-12.21,20.09,-40.67,2602,310
"Hill, Rich",448179,CU,1.89,54.45,5.47,-0.48,-104.05,4.37,-11.61,19.15,-39.92,2591,307
"Hill, Rich",448179,CU,1.56,54.60,5.87,-0.63,-104.46,4.71,-11.45,20.70,-42.01,2581,312
"Hill, Rich",448179,FF,1.33,54.38,5.99,-5.67,-127.32,-3.96,6.79,24.38,-15.03,2184,152
"Hill, Rich",448179,FC,1.51,54.39,5.81,-4.46,-119.56,-0.60,-4.98,21.77,-28.35,2179,192
"Hill, Rich",448179,FF,1.56,54.28,6.02,-5.10,-127.56,-1.31,5.19,27.50,-13.81,2183,150
"Hill, Rich",448179,FF,1.39,54.22,5.95,-2.98,-126.52,-6.34,9.19,26.82,-12.59,2180,148
"Hill, Rich",448179,CU,1.50,54.56,5.81,-1.95,-105.86,2.30,-9.01,20.14,-41.34,2567,314
"Hill, Rich",448179,FF,1.48,54.21,5.97,-3.36,-128.60,-4.50,6.19,29.50,-14.23,2198,149
"Hill, Rich",448179,FC,1.73,54.41,5.79,-4.87,-123.70,-1.48,-0.47,24.84,-22.76,2249,171
"Hill, Rich",448179,FC,1.72,54.45,5.77,-6.59,-122.07,-6.13,-2.20,22.54,-23.40,2205,171
"Hill, Rich",448179,CU,1.55,54.44,5.78,-3.19,-105.79,2.10,-9.57,22.94,-42.10,2672,314
"Hill, Rich",448179,FC,1.61,54.41,5.84,-4.25,-122.24,-4.19,-3.26,21.97,-24.92,2240,174
"Hill, Rich",448179,FF,1.42,54.19,6.03,-7.10,-127.06,-1.44,6.89,26.45,-14.36,2212,154
"Hill, Rich",448179,CU,1.68,54.42,5.74,-2.33,-105.86,-0.13,-9.31,20.47,-41.78,2549,317
"Hill, Rich",448179,FF,1.56,54.21,5.89,-6.12,-129.24,-5.97,8.17,25.35,-14.29,2254,150
"Hill, Rich",448179,FF,1.46,54.35,5.99,-5.50,-127.96,-4.75,7.38,24.73,-12.48,2121,146
"Hill, Rich",448179,FC,1.64,54.31,5.74,-5.36,-122.87,-3.75,-4.34,21.23,-23.61,2310,180
"Hill, Rich",448179,CU,1.43,54.48,5.86,-1.85,-105.20,2.34,-9.46,20.67,-42.71,2651,324
"Hill, Rich",448179,FC,1.72,54.39,5.79,-3.77,-121.85,-0.74,-2.56,21.88,-26.32,2194,170
"Hill, Rich",448179,FC,1.62,54.39,5.78,-6.25,-122.67,-1.94,-5.65,21.89,-25.92,2237,190
"Hill, Rich",448179,FF,1.41,54.35,5.91,-5.38,-129.51,-3.82,5.53,28.68,-13.60,2187,153
"Hill, Rich",448179,FF,1.46,54.43,6.00,-1.94,-128.70,-1.89,4.83,29.06,-15.12,2130,152
"Hill, Rich",448179,FC,1.75,54.63,5.79,-1.83,-124.09,-0.81,-1.40,21.96,-25.31,2249,172
"Hill, Rich",448179,FC,1.74,54.54,5.84,-2.28,-122.66,-1.90,1.30,21.35,-22.82,2215,164
"Hill, Rich",448179,FF,1.48,54.24,6.03,-4.97,-128.74,-2.10,7.78,27.20,-14.65,2204,153
"Hill, Rich",448179,FC,1.57,54.41,5.95,-8.12,-121.74,-2.79,-2.70,21.74,-25.96,2225,179
"Hill, Rich",448179,FC,1.69,54.62,5.89,-2.96,-120.15,0.14,-0.99,20.81,-25.99,2175,176
"Hill, Rich",448179,FF,1.49,54.41,6.00,-1.87,-128.36,-3.73,7.67,27.36,-14.66,2042,144
"Hill, Rich",448179,SL,2.38,54.63,4.02,-3.12,-98.92,4.46,-10.99,17.58,-31.78,2457,272
"Hill, Rich",448179,CU,1.68,54.29,5.49,-2.12,-106.16,2.49,-10.07,21.41,-40.31,2598,311
"Hill, Rich",448179,FF,1.53,54.26,5.83,-7.45,-128.76,-5.30,8.74,24.76,-16.27,2189,153
"Hill, Rich",448179,CU,1.59,53.98,5.62,-2.61,-105.67,-0.26,-8.69,23.00,-39.44,2537,313
"Hill, Rich",448179,CU,1.61,54.73,5.75,-1.36,-103.99,2.63,-8.19,22.50,-41.95,2686,317
"Hill, Rich",448179,FC,1.58,54.17,5.73,-4.82,-123.16,-0.54,-0.33,22.91,-26.46,2237,184
"Hill, Rich",448179,SL,2.46,54.29,4.18,-1.45,-100.88,3.92,-11.83,17.96,-33.11,2417,281
"Hill, Rich",448179,CH,2.50,54.45,4.16,-4.98,-123.00,2.38,16.28,27.44,-30.92,1981,108
"Hill, Rich",448179,CU,1.53,54.66,5.70,-0.16,-100.45,3.71,-8.86,18.52,-40.52,2379,317
"Hill, Rich",448179,FF,1.40,54.28,5.83,-5.69,-130.11,-5.32,12.21,27.48,-13.53,2266,147
"Hill, Rich",448179,SL,2.48,54.56,4.05,-2.30,-99.28,3.09,-12.45,19.58,-32.65,2524,279
"Hill, Rich",448179,FF,1.42,54.43,5.90,-7.10,-128.68,-4.16,9.52,27.15,-12.62,2213,160
"Hill, Rich",448179,FC,1.70,54.53,5.69,-0.90,-120.66,-1.36,-0.01,21.67,-27.45,2161,173
"Hill, Rich",448179,SL,2.65,54.82,4.17,-1.23,-98.43,3.81,-11.46,17.52,-33.15,2415,278
"Hill, Rich",448179,CU,1.47,54.40,5.90,1.70,-103.58,3.44,-8.64,20.96,-42.95,2561,321
"Hill, Rich",448179,CU,1.58,54.73,5.78,0.37,-102.55,3.55,-8.66,20.38,-42.29,2484,320
"Hill, Rich",448179,FF,1.35,54.65,5.94,-6.05,-126.66,-4.00,10.88,25.25,-14.45,2082,153
"Hill, Rich",448179,FF,1.41,54.63,5.95,-4.99,-127.61,-2.77,8.75,26.20,-13.93,2184,153
"Hill, Rich",448179,FF,1.46,54.04,5.86,-6.93,-129.13,-5.48,12.23,26.49,-12.33,2283,143
"Hill, Rich",448179,CU,1.52,54.68,5.70,-2.01,-106.26,0.78,-9.29,25.40,-41.71,2626,314
"Hill, Rich",448179,SL,2.68,54.84,4.29,-0.51,-100.35,4.22,-13.35,20.03,-32.95,2518,278
"Hill, Rich",448179,CU,1.52,54.51,5.69,0.56,-106.69,1.64,-10.26,23.34,-43.65,2701,318
"Hill, Rich",448179,FF,1.56,54.50,5.87,-6.14,-128.35,0.62,8.19,28.35,-15.12,2100,151
"Hill, Rich",448179,FF,1.40,54.07,5.85,-7.77,-129.33,-5.97,13.99,30.20,-14.10,2156,145
"Hill, Rich",448179,CU,1.54,54.38,5.78,-1.45,-103.93,2.29,-11.13,23.18,-42.15,2584,324
"Hill, Rich",448179,FF,1.35,54.09,5.87,-7.27,-128.12,-5.05,8.18,32.03,-11.44,1525,147
"Hill, Rich",448179,CU,2.00,54.55,5.35,-0.80,-105.01,2.25,-12.03,20.85,-39.51,2581,301
"Hill, Rich",448179,FF,1.41,54.28,5.87,-6.34,-128.72,-6.06,13.79,27.95,-14.06,2256,143
"Hill, Rich",448179,CU,1.48,54.63,5.88,0.01,-103.71,3.68,-10.10,23.22,-44.66,2522,321
"Hill, Rich",448179,FF,1.53,54.56,5.97,-4.87,-127.73,-4.64,8.44,28.07,-11.22,2223,152
"Hill, Rich",448179,SL,2.66,54.66,4.23,2.50,-99.94,3.62,-13.02,18.98,-33.45,2587,279
"Hill, Rich",448179,CH,1.81,54.43,5.66,-8.05,-120.58,-4.28,16.31,24.61,-21.84,1999,132
"Hill, Rich",448179,FC,1.66,54.61,5.78,-5.30,-119.85,-3.00,-1.33,21.48,-27.08,2336,173
"Hill, Rich",448179,CU,1.66,54.58,5.90,-1.21,-102.16,2.80,-8.96,19.12,-40.71,2653,323
"Hill, Rich",448179,CU,1.57,54.71,5.90,3.03,-102.67,4.60,-9.70,18.49,-40.28,2550,322
"Hill, Rich",448179,FF,1.42,54.50,5.99,-4.78,-125.99,-4.69,8.40,27.52,-15.29,2146,150
"Hill, Rich",448179,SL,2.43,53.80,4.44,-4.39,-101.83,3.85,-10.80,21.85,-33.56,2530,285
"Hill, Rich",448179,CU,1.53,54.46,5.72,-2.61,-102.88,2.27,-7.94,23.72,-42.95,2556,313
"Hill, Rich",448179,SL,2.57,54.45,4.33,-3.36,-99.77,5.81,-12.50,20.93,-33.10,2561,276
"Hill, Rich",448179,FF,1.42,54.07,5.90,-7.81,-128.99,-4.64,11.21,29.74,-14.79,2307,147
"Hill, Rich",448179,CS,1.70,54.33,5.77,-0.67,-96.99,5.33,-8.73,18.92,-39.38,2364,314
"Hill, Rich",448179,CU,1.58,54.55,5.89,-1.96,-104.72,3.50,-9.66,22.62,-41.94,2630,317
"Hill, Rich",448179,FC,1.85,54.46,5.76,-5.43,-120.72,-1.70,-0.71,22.45,-26.75,2254,170
"Hill, Rich",448179,CU,1.69,54.48,5.79,-1.02,-104.44,4.76,-11.06,23.87,-42.62,2606,310
"Hill, Rich",448179,FC,1.61,54.46,5.70,-3.10,-121.22,1.88,-2.80,24.43,-26.23,2305,188
"Hill, Rich",448179,CU,1.79,54.45,5.50,-3.19,-105.32,1.80,-11.09,22.72,-40.10,2629,310
"Hill, Rich",448179,SL,2.62,55.03,3.96,-0.95,-99.72,2.32,-10.78,17.27,-31.94,2516,268
"Hill, Rich",448179,CH,2.55,53.89,3.79,-11.12,-119.85,3.35,16.57,23.37,-33.37,2074,98
"Hill, Rich",448179,SL,2.62,54.57,3.18,-4.37,-94.19,5.94,-8.27,16.45,-29.62,2289,261
"Hill, Rich",448179,SL,2.59,54.45,4.20,-3.39,-99.10,4.39,-11.07,19.53,-32.06,2390,275
"Hill, Rich",448179,SL,2.39,54.63,4.03,-3.55,-98.89,3.39,-11.74,19.67,-30.93,2407,270
"Hill, Rich",448179,CU,1.65,54.81,5.78,-3.08,-105.00,1.30,-9.57,21.19,-40.99,2669,319
"Hill, Rich",448179,CU,1.52,54.46,5.85,-4.68,-103.91,2.21,-9.39,20.58,-40.50,2552,311
"Hill, Rich",448179,CU,1.59,54.51,5.80,-0.45,-103.00,3.10,-8.30,19.32,-41.80,2492,313
"Hill, Rich",448179,CH,1.74,54.69,5.84,-5.54,-118.52,-1.31,12.93,22.03,-25.17,1800,135
"Hill, Rich",448179,FF,1.43,54.37,6.01,-5.15,-127.58,-5.88,8.13,27.43,-12.66,2177,156
"Hill, Rich",448179,SL,2.58,54.53,3.31,-3.63,-98.48,3.04,-11.35,19.19,-29.75,2353,256
"Hill, Rich",448179,CH,2.71,54.33,3.90,-10.18,-121.47,3.22,19.03,27.14,-34.06,2068,94
"Hill, Rich",448179,SL,2.60,54.09,4.29,-2.01,-100.16,4.24,-12.78,20.17,-33.46,2538,277
"Hill, Rich",448179,FF,1.45,54.43,5.90,-8.40,-129.46,-9.00,8.36,26.28,-12.04,2161,152
"Hill, Rich",448179,FF,1.43,54.19,5.89,-5.06,-128.82,-7.06,9.14,28.06,-13.90,2142,148
"Hill, Rich",448179,FC,1.71,54.44,5.62,-5.05,-122.83,-4.65,-2.46,23.73,-25.67,2294,177
"Hill, Rich",448179,CU,1.64,54.58,5.67,-0.08,-104.86,2.28,-9.42,19.40,-40.14,2540,309
"Hill, Rich",448179,FF,1.42,54.45,5.99,-5.90,-128.04,-2.73,7.04,24.02,-15.89,2078,151
"Hill, Rich",448179,SL,2.61,54.52,4.34,-3.02,-99.73,5.56,-10.58,17.67,-32.12,2480,276
"Hill, Rich",448179,CU,1.73,54.86,5.68,1.38,-103.37,3.53,-10.91,20.26,-40.01,2509,310
"Hill, Rich",448179,CU,1.56,54.67,5.81,-1.79,-104.54,0.83,-9.05,19.08,-39.97,2517,315
"Hill, Rich",448179,FC,1.80,54.54,5.82,-6.63,-121.91,-4.13,-1.47,17.87,-25.61,2187,178
"Hill, Rich",448179,FF,1.46,54.38,6.00,-5.53,-128.48,-5.77,7.36,23.73,-15.75,2147,153
"Hill, Rich",448179,CU,1.51,54.66,5.81,1.26,-103.29,5.02,-9.76,16.80,-39.09,2494,315
"Hill, Rich",448179,CU,1.52,54.62,5.82,-0.93,-105.06,3.58,-9.85,19.77,-39.59,2488,310
"Hill, Rich",448179,FF,1.47,54.24,5.91,-5.33,-130.96,-4.83,9.48,28.00,-11.60,2263,148
"Hill, Rich",448179,CU,1.22,54.50,5.89,-0.75,-105.44,3.08,-9.89,22.54,-42.66,2521,321
"Hill, Rich",448179,FF,1.45,54.37,5.84,-6.05,-129.46,-6.25,8.65,26.29,-12.60,2202,151
"Hill, Rich",448179,SL,2.58,54.73,4.27,-0.55,-101.07,5.10,-13.10,19.28,-33.21,2474,275
"Hill, Rich",448179,FF,1.35,54.56,5.92,-3.43,-129.55,-4.58,8.47,32.00,-13.67,2098,148
"Hill, Rich",448179,FC,1.69,54.60,5.79,-3.62,-122.15,-0.18,-3.35,21.86,-27.89,2213,187
"Hill, Rich",448179,FF,1.63,54.49,5.99,-4.38,-129.40,-3.62,7.51,26.73,-15.53,2137,150
"Hill, Rich",448179,CU,1.68,54.53,5.80,-3.32,-104.73,1.77,-9.62,22.22,-40.53,2635,308
"Hill, Rich",448179,FF,1.39,54.46,5.95,-8.95,-127.31,-7.59,9.61,26.97,-11.83,2232,149
"Hill, Rich",448179,FF,1.40,54.52,6.08,-6.97,-128.22,-4.49,11.83,27.64,-13.09,2288,150
"Hill, Rich",448179,SL,2.49,54.64,3.59,-3.07,-98.14,5.67,-10.37,17.42,-30.54,2422,265
"Hill, Rich",448179,FC,1.73,54.22,5.86,-1.77,-125.91,-2.88,3.37,24.93,-25.28,2269,177
"Hill, Rich",448179,FF,1.43,54.15,6.05,-5.79,-129.66,-4.02,7.37,29.82,-13.48,2204,151
"Hill, Rich",448179,CH,2.86,54.18,4.23,-3.90,-122.85,2.40,15.68,26.64,-25.78,2053,104
"Hill, Rich",448179,FF,1.46,54.08,5.97,-7.09,-130.48,-5.70,11.60,28.92,-13.87,2208,147
"Hill, Rich",448179,FF,1.40,54.12,6.07,-7.50,-130.15,-4.98,11.27,28.50,-12.17,2257,144
"Hill, Rich",448179,FF,1.55,54.12,6.06,-7.14,-130.42,-4.96,9.70,30.44,-13.56,2292,147
"Hill, Rich",448179,FC,1.68,54.15,5.97,-5.74,-122.20,-2.22,-5.20,26.20,-24.97,2199,180
"Hill, Rich",448179,FF,1.43,54.28,6.14,-5.07,-129.70,-3.67,11.10,30.94,-13.80,2186,146
"Hill, Rich",448179,SL,2.61,54.51,4.28,-1.22,-99.54,6.41,-10.76,18.72,-30.97,2521,272
"Hill, Rich",448179,FC,1.50,54.22,5.97,-4.15,-122.64,-1.29,-2.38,23.75,-23.01,2172,183
"Hill, Rich",448179,CU,1.52,54.19,5.99,-0.74,-103.30,5.39,-9.74,20.73,-41.10,2532,314
"Hill, Rich",448179,CU,1.70,54.58,5.94,0.57,-102.32,6.70,-10.65,20.52,-40.40,2476,311
"Hill, Rich",448179,CU,1.59,54.49,5.89,-0.14,-103.79,3.41,-10.52,20.62,-38.51,2476,313
"Hill, Rich",448179,FF,1.54,54.45,6.15,-2.21,-130.53,-3.49,7.53,27.72,-14.12,2202,150
"Hill, Rich",448179,FC,1.63,54.33,6.00,-6.25,-124.36,-2.40,4.85,24.19,-21.88,2276,164
"Hill, Rich",448179,FC,1.67,54.27,5.94,-4.66,-121.74,-1.01,1.37,23.25,-25.28,2290,175
"Hill, Rich",448179,FF,1.43,54.16,6.17,-6.80,-128.21,-1.92,7.71,27.24,-16.68,2089,149
"Hill, Rich",448179,SL,2.44,54.96,4.17,1.29,-98.70,5.52,-11.56,17.49,-31.57,2324,269
"Hill, Rich",448179,FF,1.38,54.45,6.21,-6.56,-125.61,-4.41,9.62,25.64,-16.72,2233,150
"Hill, Rich",448179,FC,1.85,54.36,5.92,-3.61,-120.02,-4.26,-0.40,22.95,-22.94,2200,168
"Hill, Rich",448179,FF,1.28,53.94,6.06,-5.00,-128.80,-4.17,11.73,27.63,-17.40,2216,150
"Hill, Rich",448179,FC,1.63,54.37,5.87,-5.34,-120.61,-1.16,-0.48,22.52,-26.54,2284,193
"Hill, Rich",448179,FF,1.40,54.22,6.11,-6.67,-128.90,-5.05,10.35,28.47,-13.43,2195,146
"Hill, Rich",448179,FF,1.50,54.26,6.04,-1.83,-128.86,-3.97,9.96,28.33,-15.36,2207,147
"Hill, Rich",448179,FC,1.65,54.27,5.87,-3.10,-121.20,2.44,-5.31,23.68,-26.42,2242,189
"Hill, Rich",448179,FC,1.68,54.25,5.95,-3.82,-122.56,1.43,-1.67,22.34,-27.16,2313,194
"Hill, Rich",448179,SL,2.49,54.63,4.42,1.45,-98.83,5.28,-13.19,18.46,-31.88,2519,275
"Hill, Rich",448179,FF,1.34,54.23,6.10,-6.72,-129.55,-6.57,8.22,30.11,-14.75,2183,152
"Hill, Rich",448179,CU,1.55,54.49,5.94,2.12,-105.25,5.76,-10.94,21.36,-40.85,2546,310
"Hill, Rich",448179,FC,1.43,54.09,5.89,-7.02,-125.37,-8.14,2.80,23.45,-20.61,2268,174
"Hill, Rich",448179,FF,1.34,54.21,6.06,-6.42,-130.11,-4.83,9.89,28.49,-12.95,2311,151
"Hill, Rich",448179,CU,1.50,54.45,6.06,0.10,-105.04,2.15,-9.43,21.91,-41.58,2743,319
"Hill, Rich",448179,CU,1.44,54.66,6.09,-0.05,-104.68,5.37,-10.00,21.77,-42.46,2681,317
"Hill, Rich",448179,FF,1.23,54.32,6.21,-4.24,-129.11,-4.95,9.69,29.73,-12.88,2341,148
"Hill, Rich",448179,CU,1.53,54.67,5.99,-1.28,-103.99,3.13,-11.05,21.14,-40.20,2613,317
"Hill, Rich",448179,CU,1.81,54.12,5.76,-0.86,-106.56,2.06,-10.43,23.00,-40.37,2695,312
"Hill, Rich",448179,FC,1.67,54.16,5.97,-5.49,-122.21,-4.82,-1.45,24.48,-23.69,2319,185
"Hill, Rich",448179,SL,2.54,55.04,4.42,-0.60,-100.01,5.55,-12.12,18.99,-32.01,2510,272
"Hill, Rich",448179,FF,1.56,54.39,6.11,-1.51,-128.27,-4.69,8.86,29.58,-16.00,2160,144
"Hill, Rich",448179,FF,1.37,54.33,6.12,-6.86,-129.76,-4.02,8.55,30.36,-13.65,2176,147
"Hill, Rich",448179,FC,1.61,54.04,5.85,-7.35,-124.34,-6.75,2.49,25.98,-24.20,2372,178
"Hill, Rich",448179,FF,1.40,54.32,6.15,-3.96,-130.22,-4.03,7.97,29.95,-13.81,2367,155
"Hill, Rich",448179,FF,1.33,54.48,6.15,-4.30,-130.72,-1.93,8.06,30.29,-14.43,2339,149
"Hill, Rich",448179,SL,2.68,54.66,4.37,-2.66,-102.83,3.27,-12.52,21.93,-33.43,2780,278
"Hill, Rich",448179,FF,1.51,54.35,6.10,-5.74,-129.07,-6.50,8.45,29.20,-13.57,2270,156
"Hill, Rich",448179,FC,1.64,54.28,5.93,-6.06,-123.10,-3.49,0.31,24.91,-26.09,2365,177
"Hill, Rich",448179,FF,1.47,54.29,6.13,-3.23,-130.14,-1.65,9.89,30.68,-14.72,2299,150
"Hill, Rich",448179,FF,1.59,54.20,6.09,-3.97,-130.48,-5.90,7.35,28.91,-12.99,2288,149
"Hill, Rich",448179,SL,2.37,54.68,4.16,-3.72,-99.11,4.39,-11.78,19.56,-30.71,2678,272
"Hill, Rich",448179,SL,2.46,54.58,4.34,-4.58,-101.78,3.44,-12.24,20.74,-32.19,2666,276
"Hill, Rich",448179,CH,2.51,54.27,4.19,-9.21,-120.98,1.36,15.75,26.10,-24.66,2139,103
"Hill, Rich",448179,FF,1.27,54.16,6.17,-5.33,-127.25,-4.03,5.64,28.82,-13.30,2292,152
"Hill, Rich",448179,CU,1.65,54.45,5.93,0.11,-105.43,2.28,-10.03,22.08,-41.22,2659,312
"Hill, Rich",448179,FF,1.34,54.17,6.12,-5.94,-129.24,-9.06,8.58,26.96,-12.61,2258,152
"Hill, Rich",448179,FC,1.61,54.35,5.91,-3.72,-123.84,-4.47,-1.74,23.63,-22.61,2298,179
"Hill, Rich",448179,FF,1.54,54.45,6.12,-1.86,-130.25,-4.90,8.13,28.08,-14.15,2220,150
"Hill, Rich",448179,CH,1.89,54.41,5.92,-3.10,-123.49,-0.37,12.62,25.59,-24.49,1692,136
"Hill, Rich",448179,CU,1.58,54.46,5.99,-0.09,-103.71,1.81,-9.82,19.84,-39.27,2618,307
"Hill, Rich",448179,FC,1.73,54.23,5.86,-2.93,-121.23,-4.68,-7.50,24.28,-26.08,2352,191
"Hill, Rich",448179,FF,1.45,54.31,6.22,-6.29,-129.36,-4.93,7.60,26.23,-13.86,2296,155
"Hill, Rich",448179,CU,1.71,54.44,5.95,1.53,-104.39,3.05,-10.54,20.08,-40.48,2680,309
"Hill, Rich",448179,FF,1.45,54.55,6.16,-6.28,-130.36,-3.42,7.97,26.97,-14.55,2246,153
"Hill, Rich",448179,CU,1.44,54.54,6.02,-1.23,-104.04,3.08,-9.08,20.92,-40.99,2690,314
"Hill, Rich",448179,CU,1.42,54.63,6.03,0.09,-104.57,5.09,-10.09,20.34,-40.67,2677,312
"Hill, Rich",448179,FC,1.61,54.35,5.92,-5.36,-122.41,-4.81,-2.05,23.13,-26.10,2293,186
"Hill, Rich",448179,CU,1.74,54.44,6.09,2.75,-104.03,7.54,-10.74,20.11,-42.16,2562,317
"Hill, Rich",448179,CH,1.76,54.19,5.79,-7.83,-121.99,-3.57,14.40,23.01,-22.45,1720,134
"Hill, Rich",448179,FF,1.33,54.46,6.18,-5.65,-128.77,-4.13,8.62,26.56,-15.99,2202,153
"Hill, Rich",448179,CU,1.89,54.49,5.70,1.10,-105.41,4.00,-11.42,21.56,-40.04,2591,309
"Hill, Rich",448179,CS,1.68,54.71,6.10,-2.48,-99.53,2.16,-8.57,18.64,-39.82,2553,310
"Hill, Rich",448179,FF,1.60,54.40,6.08,-3.36,-129.99,-6.65,9.40,26.09,-13.76,2217,145
"Hill, Rich",448179,CU,1.45,54.33,6.04,-1.22,-105.22,1.38,-9.66,23.10,-41.26,2643,314
"Hill, Rich",448179,FC,1.76,54.36,5.96,-2.46,-122.98,-2.42,-0.14,21.99,-23.93,2352,179
"Hill, Rich",448179,FF,1.40,54.31,6.10,-4.80,-130.43,-4.49,10.38,30.56,-14.06,2296,142
"Hill, Rich",448179,FC,1.74,54.46,6.05,-5.21,-124.34,-4.10,-2.48,22.08,-21.95,2250,180
"Hill, Rich",448179,FF,1.45,54.79,6.22,-6.44,-127.80,-6.13,8.62,28.82,-13.40,2206,146
"Hill, Rich",448179,SL,2.47,54.53,4.33,-1.74,-100.44,5.44,-14.02,20.25,-33.52,2525,280
"Hill, Rich",448179,FF,1.47,54.25,5.97,-7.69,-128.85,-3.40,7.07,28.69,-13.75,2096,144
"Hill, Rich",448179,CU,1.41,54.39,5.84,-2.76,-104.93,1.52,-10.47,22.60,-42.49,2624,318
"Hill, Rich",448179,FC,1.84,54.30,5.81,-3.53,-121.38,-2.31,-3.88,22.00,-23.09,2209,158
"Hill, Rich",448179,SL,2.59,55.07,3.45,0.01,-95.59,5.18,-12.94,17.41,-29.84,2400,264
"Hill, Rich",448179,CH,2.54,54.44,4.30,-8.78,-120.64,5.00,16.71,24.88,-33.19,1916,107
"Hill, Rich",448179,SL,2.45,54.83,4.38,-1.88,-99.92,6.17,-13.63,19.76,-34.11,2544,276
"Hill, Rich",448179,SL,2.33,54.48,4.46,-3.14,-100.26,5.63,-12.80,19.71,-34.20,2497,277
"Hill, Rich",448179,CU,1.29,54.48,5.98,-1.03,-105.40,4.36,-10.21,21.89,-43.18,2570,316
"Hill, Rich",448179,FC,1.59,54.43,5.99,-5.53,-119.57,-1.98,-0.51,22.25,-25.45,2196,171
"Hill, Rich",448179,CU,1.46,54.51,5.97,-2.09,-103.31,4.53,-10.70,21.34,-42.23,2506,320
"Hill, Rich",448179,FC,1.65,54.51,6.02,-3.14,-118.58,-0.36,-1.33,22.24,-27.31,2084,185
"Hill, Rich",448179,CU,1.45,54.40,5.91,-2.48,-104.91,2.50,-11.51,21.85,-41.78,2657,314
"Hill, Rich",448179,FF,1.48,54.03,6.03,-8.69,-127.83,-5.45,3.56,27.90,-12.97,2148,147
"Hill, Rich",448179,CU,1.65,54.36,5.98,-0.73,-103.11,2.70,-10.24,21.48,-42.39,2544,317
"Hill, Rich",448179,CU,1.49,54.45,6.02,-0.47,-103.39,5.26,-11.16,21.55,-43.47,2580,317
"Hill, Rich",448179,CU,1.57,54.31,5.87,-2.41,-104.77,0.34,-9.10,23.23,-44.00,2585,320
"Hill, Rich",448179,CU,1.50,54.26,5.90,-3.77,-105.30,0.97,-10.09,24.21,-43.17,2697,321
"Hill, Rich",448179,CU,1.57,54.32,6.05,-2.31,-104.93,1.91,-10.62,22.33,-43.13,2650,322
"Hill, Rich",448179,CU,1.47,54.39,5.94,-1.29,-105.23,0.13,-12.63,23.01,-42.33,2649,320
"Hill, Rich",448179,CU,1.64,54.66,5.99,0.44,-104.04,4.80,-10.14,21.45,-43.44,2628,314
"Hill, Rich",448179,FC,1.51,54.57,5.87,-2.65,-121.34,-4.16,-3.00,22.67,-25.04,2101,161
"Hill, Rich",448179,CU,1.51,54.30,6.05,0.26,-103.93,4.80,-10.36,21.57,-42.32,2577,317
"Hill, Rich",448179,FF,1.51,54.12,6.06,-3.70,-129.38,-6.19,8.24,29.20,-11.70,2239,152
"Hill, Rich",448179,FF,1.61,54.22,6.03,-4.06,-129.34,-3.57,5.18,29.12,-14.15,2215,148
"Hill, Rich",448179,CU,1.48,54.50,6.00,-1.42,-103.84,3.38,-9.92,21.78,-42.77,2546,320
"Hill, Rich",448179,FC,1.88,54.49,5.89,-3.77,-120.35,-2.44,-2.43,22.57,-26.37,2212,163
"Hill, Rich",448179,FF,1.43,54.23,6.08,-10.05,-128.11,-4.06,7.83,27.26,-15.25,2222,154
"Hill, Rich",448179,CU,1.54,54.16,5.97,-0.98,-103.44,1.97,-9.92,23.29,-44.47,2538,324
"Hill, Rich",448179,FF,1.38,54.36,6.13,-6.88,-126.52,-5.47,8.73,28.60,-10.47,2225,149
"Hill, Rich",448179,CU,1.73,54.50,5.92,-1.75,-102.74,2.63,-11.44,22.00,-42.50,2564,315
"Hill, Rich",448179,CH,1.63,54.58,6.02,-7.81,-117.91,-2.77,10.86,23.83,-21.69,1720,132
"Hill, Rich",448179,CU,1.49,54.72,6.02,-1.57,-103.57,3.01,-9.13,22.37,-42.77,2533,323
"Hill, Rich",448179,CU,1.45,54.52,6.07,-0.45,-103.38,3.91,-11.33,20.81,-41.86,2557,315
"Hill, Rich",448179,FC,1.69,54.36,5.97,-4.06,-121.84,-0.67,-2.75,23.25,-24.31,2132,175
"Hill, Rich",448179,FC,1.59,54.21,6.01,-4.57,-122.42,-4.54,0.94,24.21,-22.40,2102,179
"Hill, Rich",448179,CU,1.61,54.30,5.99,-2.29,-104.50,0.36,-11.11,22.68,-42.52,2553,320
"Hill, Rich",448179,CU,1.35,54.40,6.10,-3.83,-103.78,2.63,-10.77,21.50,-41.29,2568,323
"Hill, Rich",448179,CU,1.46,54.54,6.02,-0.91,-102.54,3.65,-10.17,21.08,-43.89,2548,317
