Pitcher,ID,Pitch Type,xP0,yP0,zP0,xV0,yV0,zV0,xA0,yA0,zA0,Spin Rate,Spin Direction
"Duran, Jhoan",661395,FF,-1.67,54.15,6.10,7.69,-149.05,-7.36,-17.11,33.90,-15.22,2313,223
"Duran, Jhoan",661395,FF,-1.88,54.12,6.11,6.71,-147.56,-5.49,-12.76,33.17,-14.73,2201,222
"Duran, Jhoan",661395,CU,-1.87,54.21,6.02,7.13,-128.96,-4.15,-0.57,22.37,-36.69,2647,47
"Duran, Jhoan",661395,FF,-1.79,54.28,6.06,7.33,-148.00,-5.54,-15.81,34.18,-14.75,2253,222
"Duran, Jhoan",661395,FF,-1.76,54.26,6.07,8.18,-147.60,-6.25,-19.94,33.41,-19.15,2236,227
"Duran, Jhoan",661395,FS,-1.75,54.35,6.12,6.80,-143.30,-6.80,-18.68,28.86,-23.83,1814,221
"Duran, Jhoan",661395,FF,-1.88,54.27,6.02,4.63,-147.02,-4.42,-17.22,35.00,-18.42,2082,219
"Duran, Jhoan",661395,FF,-1.55,54.07,6.10,11.69,-147.14,-8.92,-20.88,34.07,-15.25,2159,223
"Duran, Jhoan",661395,FF,-1.81,54.34,6.07,6.17,-145.69,-6.48,-16.13,30.72,-12.31,2211,221
"Duran, Jhoan",661395,FS,-1.91,54.53,5.71,3.23,-139.63,-6.19,-16.10,29.69,-26.94,1723,226
"Duran, Jhoan",661395,FF,-1.75,54.37,6.08,8.74,-147.13,-2.84,-17.77,36.49,-13.76,2174,220
"Duran, Jhoan",661395,FF,-1.87,54.45,6.01,5.61,-147.06,-3.55,-16.15,30.09,-20.44,2064,223
"Duran, Jhoan",661395,FS,-1.95,54.39,6.03,7.62,-141.64,-3.43,-18.08,32.73,-31.42,1516,218
"Duran, Jhoan",661395,CU,-1.68,54.67,6.17,2.31,-123.41,-2.26,3.44,23.30,-39.36,2586,55
"Duran, Jhoan",661395,CU,-1.69,54.36,6.19,6.66,-129.65,-3.90,1.36,26.35,-38.37,2747,34
"Duran, Jhoan",661395,FF,-1.87,54.48,6.13,6.13,-148.14,-7.23,-16.82,36.56,-8.87,2190,217
"Duran, Jhoan",661395,FF,-2.05,54.35,6.14,6.96,-146.70,-5.41,-14.84,32.82,-12.03,2187,220
"Duran, Jhoan",661395,CU,-2.08,54.53,6.14,3.21,-126.36,-2.33,0.23,24.71,-38.59,2514,53
"Duran, Jhoan",661395,FF,-1.83,54.10,6.09,10.23,-144.35,-7.49,-16.20,35.82,-11.97,2167,222
"Duran, Jhoan",661395,FF,-2.11,54.27,6.01,8.18,-145.18,-4.06,-12.71,31.14,-15.80,2178,224
"Duran, Jhoan",661395,CU,-1.50,54.44,6.15,4.53,-131.88,-3.18,2.44,24.15,-37.40,2734,52
"Duran, Jhoan",661395,CU,-1.69,54.31,6.05,3.66,-130.07,-5.19,3.72,23.87,-37.36,2723,48
"Duran, Jhoan",661395,FF,-1.60,54.08,6.03,5.98,-146.68,-8.12,-16.28,32.69,-12.75,2268,225
"Duran, Jhoan",661395,FF,-1.64,54.33,6.03,2.51,-148.04,-3.75,-14.64,31.54,-15.97,2168,224
"Duran, Jhoan",661395,CU,-1.29,54.15,6.15,5.55,-129.48,-6.13,1.98,23.03,-37.51,2874,36
"Duran, Jhoan",661395,FF,-1.76,54.31,6.01,5.36,-146.56,-4.53,-17.63,31.73,-16.16,2181,224
"Duran, Jhoan",661395,CU,-1.71,54.40,6.17,1.08,-129.58,-1.14,5.21,24.30,-38.78,2652,48
"Duran, Jhoan",661395,FF,-1.73,54.30,6.04,5.66,-148.02,-6.16,-17.67,31.91,-15.39,2122,225
"Duran, Jhoan",661395,CU,-1.76,54.44,5.98,1.22,-128.07,-2.18,1.10,23.62,-37.88,2463,58
"Duran, Jhoan",661395,FF,-1.55,54.21,5.95,7.76,-145.97,-7.53,-13.92,31.74,-11.77,2289,221
"Duran, Jhoan",661395,FF,-1.62,54.04,5.97,13.31,-148.49,-8.65,-15.76,32.47,-14.05,2184,222
"Duran, Jhoan",661395,FS,-1.80,54.12,5.94,6.79,-144.80,-3.62,-17.28,31.37,-25.06,1756,222
"Duran, Jhoan",661395,FS,-1.81,54.07,5.96,11.54,-146.21,-7.72,-18.97,32.53,-25.48,2006,228
"Duran, Jhoan",661395,FF,-1.65,54.08,6.07,6.04,-148.91,-5.12,-11.77,35.46,-11.44,2369,218
"Duran, Jhoan",661395,FF,-1.87,54.29,6.02,7.03,-149.76,-6.56,-14.82,34.40,-12.54,2347,222
"Duran, Jhoan",661395,FS,-1.99,54.06,5.74,8.31,-143.39,-5.43,-19.18,32.43,-29.20,1935,234
"Duran, Jhoan",661395,CU,-1.68,54.23,5.91,8.14,-132.35,-5.04,-0.24,25.60,-32.44,2708,36
"Duran, Jhoan",661395,CU,-1.57,54.19,6.14,3.56,-130.60,-5.02,2.77,24.97,-39.80,2724,44
"Duran, Jhoan",661395,FF,-1.80,54.48,6.10,9.70,-150.28,-6.17,-16.90,32.58,-12.12,2192,223
"Duran, Jhoan",661395,CU,-1.81,54.43,6.16,2.85,-131.67,-1.41,1.84,25.51,-34.22,2547,55
"Duran, Jhoan",661395,FS,-2.09,54.21,5.82,7.84,-144.95,-7.46,-21.79,32.78,-24.60,1904,225
"Duran, Jhoan",661395,FF,-1.67,54.65,6.20,4.16,-148.27,-0.89,-14.85,33.58,-15.72,2094,224
"Duran, Jhoan",661395,FF,-1.75,54.47,6.18,8.88,-149.32,-5.87,-20.45,35.19,-13.27,2310,220
"Duran, Jhoan",661395,FS,-2.26,54.45,5.89,6.43,-142.11,-5.35,-19.22,31.16,-26.78,1884,228
"Duran, Jhoan",661395,CU,-2.01,54.43,6.23,2.55,-126.30,-0.01,3.50,23.51,-40.15,2779,44
"Duran, Jhoan",661395,CU,-1.89,54.03,6.04,6.51,-130.43,-4.69,3.95,26.54,-38.87,2725,39
"Duran, Jhoan",661395,FS,-2.06,54.12,5.93,8.57,-141.69,-6.15,-17.14,27.59,-26.76,1714,224
"Duran, Jhoan",661395,FF,-1.98,54.12,6.06,8.60,-148.93,-2.85,-17.51,31.78,-13.88,2271,220
"Duran, Jhoan",661395,FF,-1.85,53.99,6.02,7.57,-147.41,-5.13,-14.05,26.37,-15.28,2175,221
"Duran, Jhoan",661395,FF,-1.83,54.16,6.13,4.80,-148.02,-7.17,-12.99,33.06,-12.81,2210,222
"Duran, Jhoan",661395,FF,-2.03,54.03,6.09,6.36,-147.58,-7.42,-11.43,32.49,-11.94,2202,221
"Duran, Jhoan",661395,FS,-2.31,54.03,5.75,4.77,-140.13,-4.96,-14.16,30.18,-29.70,1617,229
"Duran, Jhoan",661395,CU,-1.83,54.26,6.18,5.85,-129.49,-1.27,4.24,29.53,-39.97,2711,48
"Duran, Jhoan",661395,CU,-1.88,53.97,6.09,7.16,-128.60,-6.72,-1.80,27.02,-37.93,2781,43
"Duran, Jhoan",661395,FF,-1.90,54.23,6.19,5.62,-146.60,-5.00,-16.47,32.88,-12.82,2148,219
"Duran, Jhoan",661395,FF,-2.05,54.13,6.13,8.15,-146.29,-9.70,-17.31,35.33,-12.33,2251,223
"Duran, Jhoan",661395,FF,-2.04,54.34,6.22,9.20,-146.43,-8.68,-14.76,31.44,-12.98,2048,219
"Duran, Jhoan",661395,CU,-2.10,54.40,6.02,4.14,-127.81,-3.34,4.58,23.23,-38.65,2566,56
"Duran, Jhoan",661395,FS,-2.26,54.21,5.81,8.24,-140.37,-7.52,-15.63,33.96,-30.12,1687,238
"Duran, Jhoan",661395,FF,-1.96,54.18,6.15,7.08,-145.80,-6.23,-18.59,36.95,-13.36,2136,223
"Duran, Jhoan",661395,FS,-2.41,54.30,5.96,6.64,-138.52,-6.30,-15.70,31.73,-28.28,1672,232
"Duran, Jhoan",661395,FF,-1.87,54.03,6.23,10.64,-145.85,-7.97,-15.39,36.25,-9.02,2264,220
"Duran, Jhoan",661395,CU,-1.49,54.12,6.30,7.74,-130.81,-6.71,-1.39,29.28,-36.52,2632,25
"Duran, Jhoan",661395,CU,-1.74,54.20,6.16,6.27,-129.87,-4.30,2.56,26.86,-35.32,2667,24
"Duran, Jhoan",661395,FF,-1.67,54.09,6.17,8.58,-149.07,-4.36,-19.69,38.35,-10.35,2268,225
"Duran, Jhoan",661395,FF,-1.81,54.42,6.19,5.77,-147.03,-7.31,-17.91,38.12,-8.65,2250,225
"Duran, Jhoan",661395,CU,-1.71,54.33,6.27,6.49,-129.85,-4.36,2.38,27.27,-38.54,2565,31
"Duran, Jhoan",661395,FF,-1.87,54.19,6.20,4.57,-149.32,-6.14,-16.56,37.82,-9.65,2340,223
"Duran, Jhoan",661395,CU,-1.40,54.23,6.32,3.13,-127.14,-0.88,4.94,26.80,-37.13,2677,43
"Duran, Jhoan",661395,CU,-1.74,54.44,6.25,5.50,-129.54,-2.30,4.89,27.58,-36.32,2737,40
"Duran, Jhoan",661395,FF,-1.64,54.33,6.21,8.77,-147.87,-4.52,-14.40,38.28,-9.99,2118,225
"Duran, Jhoan",661395,FF,-1.76,54.24,6.22,8.24,-147.80,-7.82,-13.68,41.65,-10.74,2058,221
"Duran, Jhoan",661395,FS,-2.15,54.41,6.08,5.53,-142.23,-5.77,-19.39,35.44,-27.20,1585,228
