Pitcher,ID,Pitch Type,xP0,yP0,zP0,xV0,yV0,zV0,xA0,yA0,zA0,Spin Rate,Spin Direction
"Sands, Cole",663485,FF,-2.45,55.09,5.38,5.17,-131.17,-2.36,-11.26,28.40,-17.94,2300,232
"Sands, Cole",663485,FF,-2.14,55.09,5.30,8.65,-129.67,-4.97,-17.18,29.42,-28.50,2233,236
"Sands, Cole",663485,FF,-2.18,55.03,5.49,8.19,-132.44,-3.02,-12.99,29.60,-17.92,2302,235
"Sands, Cole",663485,FF,-2.26,55.06,5.46,1.97,-130.96,-0.93,-8.53,28.11,-19.58,2070,226
"Sands, Cole",663485,FS,-2.31,55.04,5.35,3.92,-122.96,1.14,-11.02,27.89,-35.11,1277,252
"Sands, Cole",663485,FS,-2.05,55.04,5.29,9.50,-122.75,-3.02,-13.49,25.53,-37.63,1519,253
"Sands, Cole",663485,FF,-2.26,54.98,5.33,5.89,-131.68,-2.62,-11.44,29.38,-17.95,2207,238
"Sands, Cole",663485,FF,-2.16,55.13,5.41,6.87,-131.62,0.60,-10.85,28.61,-19.22,2195,237
"Sands, Cole",663485,FF,-2.03,55.17,5.48,5.20,-133.42,-2.50,-14.43,30.42,-21.30,2226,238
"Sands, Cole",663485,FF,-1.97,55.02,5.41,7.92,-134.55,-2.24,-14.55,30.24,-21.07,2221,230
"Sands, Cole",663485,FF,-2.22,55.01,5.42,5.21,-133.41,-0.50,-12.47,29.71,-22.32,2204,236
"Sands, Cole",663485,FF,-2.07,55.18,5.42,5.85,-134.42,-0.58,-13.99,30.77,-24.26,2278,237
"Sands, Cole",663485,CU,-1.90,55.26,5.38,1.44,-112.90,1.26,13.31,24.17,-34.76,2722,59
"Sands, Cole",663485,FF,-1.95,55.15,5.45,4.33,-133.73,0.85,-10.63,30.42,-17.28,2331,233
"Sands, Cole",663485,CU,-1.84,55.12,5.38,4.86,-115.32,-1.56,12.96,25.43,-34.15,2863,56
"Sands, Cole",663485,FS,-1.85,55.05,5.50,5.70,-121.73,-3.05,-9.59,28.93,-34.72,1185,258
"Sands, Cole",663485,CU,-1.89,55.20,5.55,2.75,-114.01,-0.83,9.71,23.95,-37.23,2638,52
